"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Germany","DEU","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.95024012239151","-7.74456980055547","-8.63346486034744","-9.56443148498183","-9.90031296164924","-8.19506713310522","-10.6010200688569","-15.5783630842204","-18.7634460526184","-19.0895185532974","-18.3182300170636","-19.7973285507702","-18.9947444769637","-19.062987862268","-21.8766043319915","-20.8099186821019","-22.5446747473953","-21.0145040081754","-24.330621770409","-24.5262037433356","-25.9963790983694","-24.2308424237153","","","","","","","",
"Djibouti","DJI","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.41888083887185","-2.99264691443635","-1.72593483294411","0.189175067751535","5.09611117270861","5.17408522696927","10.7959197320416","9.49680140149409","8.25334972857905","8.1014958384422","24.8305303482401","10.8375629505977","14.9995802300767","16.1564406663791","18.5795679694902","18.019031154548","33.5331856849195","38.2617768026143","38.5169648163513","44.369923201458","48.3109752709479","51.8617851499307","","","","","","","",
"Dominica","DMA","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.349540509025925","-0.492373256007284","-2.51066393541022","5.81094422077939","7.39201825501599","7.85577276752871","1.07789767131208","4.7333970611539","11.3064302195441","7.80896108994258","20.2767857625275","21.7539300204489","24.4759792887083","33.9678495374861","33.6255725795902","46.2991499081392","49.4483810852445","55.2032901200383","55.4400412531048","61.7207232555198","66.3650718190977","70.5381533070242","","","","","","","",
"Denmark","DNK","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5718419235353","5.93364318087424","9.39884348325806","14.4332017388381","9.66600714212447","28.1484439987371","14.7746948690149","5.18868465311015","0.642593889813114","-5.42255822264862","-3.31652618400728","-4.27168548218929","3.474546236285","-5.00700545989197","-10.5779838691375","0.37429069725492","-6.195619780273","-10.0946448276507","-13.067731874101","-12.1474269746884","-19.4083983638509","-25.9102726179242","","","","","","","",
"Dominican Republic","DOM","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.91860433353724","16.5536043595355","15.4647877130765","24.8537215492495","29.6615610279747","37.2470263601215","47.1245950009455","57.8307569626404","59.1435104498926","67.5898410359374","67.1430201066154","72.0667238596578","66.8541584843774","67.6003944391812","72.0341819449069","74.3159727752077","78.771117658694","80.2588328314811","79.3987201004834","86.2739063446423","91.6232551801829","96.4283760713527","","","","","","","",
"Algeria","DZA","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88810704093656","14.2706053246291","15.0730877706867","11.4199606762379","16.3025301581248","16.2364026186374","16.4643157538811","18.8973404239204","24.7530604008936","25.6772695648657","21.5029740365327","23.2764772556705","31.1393291709184","31.378279846458","37.3858573635361","42.4718937406817","47.8061127202109","50.7013434323053","51.1096728263532","57.5211097427055","61.8696847298899","65.7850265181128","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4102923887304","23.3725509352481","12.7120773512176","25.6210244115318","21.9552638831331","20.4526599921173","75.7132916474049","17.8459785811042","5.35138419674706","0.553224327365154","4.83055326389878","26.397563217136","23.2340878067738","45.1330091056071","53.3044081075905","82.2322322484825","71.2960870723933","80.2100138177122","96.4242126572671","100.000912589302","117.991476267025","124.684057780602","","","","","","","",
"Early-demographic dividend","EAR","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8652865268629","20.5536194596428","8.53979486217806","18.3799032414469","14.6376570168345","14.026889227953","70.1383367840987","21.3837938495052","15.3226024099966","8.16063168800325","10.1478366178604","27.770087700139","18.9578160735213","24.5311987697129","27.7181291026015","45.3606364646628","38.5610195683611","18.8535535307981","25.809798069638","19.1734145856342","40.8135628119964","37.4979217743255","","","","","","","",
"East Asia & Pacific","EAS","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9745157046189","18.6747691735403","11.1314211938063","22.1496840774983","19.9731583580402","19.5349484883101","65.4924307139934","21.541493477959","15.9420409578201","11.6234967315302","17.1055938477402","31.8737577311576","29.3293035594304","47.2155394597888","50.9903892727856","74.8589735762014","66.671191890317","70.7125419631292","83.9852082831841","84.4228812413872","98.7456735985861","104.728588565041","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.95625300378333","-14.1884369678991","-18.052288766589","-26.3432817027422","-28.2167001018445","-27.3726992333652","-33.057915065082","-18.2029683218947","-34.2449847580299","-29.3350134070846","-31.4646032556955","-24.4583588643056","-15.2737806558228","-33.0365194610205","-31.0976895889381","-26.2008212268207","-27.834228364804","-21.187220150154","-30.6116896924201","-28.018963263015","-24.1866574015138","-23.5076443796956","","","","","","","",
"Europe & Central Asia","ECS","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.4560481211362","-9.31317107054708","-12.3065299587378","-16.7234769386727","-17.3288594215567","-16.1596161417846","-19.8088555441794","-12.9831459865932","-22.3322420205392","-19.2923454197904","-20.3218373538698","-16.8420524179016","-11.0177815295388","-20.4749921391298","-19.7543800493002","-17.1816654726535","-18.4951871885144","-15.56285634585","-22.9461383865271","-20.8027844712197","-19.9384895283469","-19.7162365648859","","","","","","","",
"Ecuador","ECU","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79222034546125","7.25504154538699","8.91276168841293","18.6744391906061","26.3297825413589","33.6730241802335","34.1187735918302","31.7682908905779","21.1099492175359","28.988261248417","33.4009684949082","38.0977731029401","42.9783817789529","48.8418064029578","52.4630910067082","57.1496653747475","61.3827293477306","54.2582405061113","60.2370170418711","63.0639269736833","67.1889637356878","70.9249595955226","","","","","","","",
"Egypt, Arab Rep.","EGY","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97395638227587","6.59012520226028","8.53247958702683","5.42807716125002","11.8066413217912","14.4781754102283","18.8488446263227","22.7315174746442","27.9424398431346","32.6078738587156","34.6443022533203","45.7775750713399","52.3280287815939","60.5742445466504","75.259986150229","84.2685512470423","91.4084227675168","93.9133186458153","91.4610140805432","101.475378877546","107.249754288153","112.434392570935","","","","","","","",
"Euro area","EMU","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0634265666163758","-3.23591813373075","-5.24256293497349","-5.12504605230826","-3.99304756059226","-2.25246172722007","-2.88636193735861","-4.15925587108749","-5.67157875545187","-4.53315051117377","-4.18229981663888","-3.92200302390351","-2.03096429983421","-2.12455502005382","-2.64396243704379","-3.25936620601587","-4.16134636754621","-5.62693484561328","-10.7413322697265","-10.0010699746652","-12.0958536270216","-12.4111110220428","","","","","","","",
"Eritrea","ERI","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0174560094021503","10.5925535638188","3.67410020223125","8.04484569346424","12.4751880756087","25.5175375477353","36.2124975013051","40.0400019057093","48.097629283832","49.3522732134717","41.6841349190618","33.6200522355041","34.3745374209978","35.9044807885103","34.211964466377","34.4257451132993","45.9823429256733","48.5576979727193","42.4512654385915","45.2604338871633","47.3020997752717","49.2512200338221","","","","","","","",
"Spain","ESP","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4670152330619","5.16623367477576","0.190405049328923","4.42190892662704","8.90297964130127","5.60543410979133","12.4664036283442","17.195660203464","23.9400730191467","29.8926753886979","28.733220998195","35.4786970740719","39.041863001491","43.5545898254604","48.978039402132","46.6604768264827","49.9623568733402","38.019091919137","27.0943700231761","20.8884987442781","20.6291994563686","18.7201398412332","","","","","","","",
"Estonia","EST","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.63595689445431","-26.0412837262468","-37.4858392209614","-38.5964138618724","-42.7587927103376","-41.5561016128809","-42.4345600560398","-65.3196570507046","-67.5571788709888","-68.1490184060815","-67.8418606004092","-58.8520103390288","-65.1359156830266","-64.1057710790543","-64.0535092364822","-64.815683722979","-57.8690869337501","-60.7941135809491","-66.272604574768","-59.1894234084126","-56.3003793921788","-58.2471782256251","","","","","","","",
"Ethiopia","ETH","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.4073677865737","2.40982541855308","-2.88644769040319","-2.10936063453725","2.82541908461329","6.25425577671688","9.67272108726231","183.66707750709","223.613841382073","172.832220006481","114.942930374992","177.485783132186","155.171143530863","160.396912716064","197.189384335979","160.301632705887","180.839702194181","160.423058107167","170.476989338268","171.574474324899","173.468482102083","175.320311623818","","","","","","","",
"European Union","EUU","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.70762417070855","-5.14426016355458","-7.30347149136029","-7.47264776436603","-6.47684822803535","-4.93281978068747","-6.56749626484866","-8.95187139703512","-11.0799051636258","-10.0421266041364","-9.70464504079036","-10.30528733687","-8.23861671008725","-8.32091085923766","-8.93751435687387","-8.89450197406797","-9.81953372113617","-11.2263852737647","-16.406489542045","-14.8507976444094","-16.9434488271943","-17.4017061942439","","","","","","","",
"Fragile and conflict affected situations","FCS","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-13.227333350806","22.9236020076684","-10.096755328957","-6.88756226960309","-1.39436162721008","-15.2894559517679","-13.1519958391593","4.14030763448372","-6.70335625862878","-8.21430488875413","-16.8129541597246","-12.1163554918495","-9.18294116767514","-8.20498529993656","-6.35885184174626","-2.34531323081237","11.4557025787062","-3.37528228447609","-9.06210088234582","-3.66178158687608","3.44673678973901","3.48729475001262","","","","","","","",
"Finland","FIN","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.115052887758604","-4.91591804795808","-2.75334442349439","6.8877375954475","2.47673457618596","11.1174464731336","8.65325604663552","3.14724989381754","1.23918182650844","-0.579156977486184","6.26425012656211","11.1134694794764","25.753356859061","17.2272993325597","0.853322699986148","16.6738200656569","13.4831095361292","3.74517960437459","-0.742736562238211","11.6689433521425","0.753839880801443","-8.57933613803875","","","","","","","",
"Fiji","FJI","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.70271198224989","-14.0730453738663","-9.81308575749009","-10.5112198870454","-6.29784519908583","-4.55040155186337","-4.79465789512555","-0.264150155904275","-10.2224182357001","-32.3840267584447","-29.6069226517572","-22.4085829284723","-17.0545366137184","-22.2591324322477","-21.1603052268212","-16.4412163385354","-9.92624818752895","-8.79835961280362","0.309599414770245","-7.08252847747452","-4.96473328201147","-3.03545930528297","","","","","","","",
"France","FRA","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73902426255117","1.68183839311544","-2.45020022885771","-2.9827148108203","-2.10428154862881","3.2169232974778","1.89940320752697","4.17646940261331","1.62502004740417","0.944124387075851","1.89639966649195","0.570566339889167","1.788743339286","1.07512555588278","0.440762787143001","-1.32037105798085","-2.47674575031088","-1.84991718186573","-4.89638078332151","-4.06577215091141","-9.37984599432474","-10.0126409534082","","","","","","","",
"Faroe Islands","FRO","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.84790307337637","3.75968525213459","5.63689546288315","6.26767591314794","21.3916702318331","21.9470636813593","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.48721652363409","14.821827111056","-3.93803351477802","-0.0861896445801258","7.76671478038997","10.5276526264985","5.7064235675004","210.584643838602","191.116457741652","168.17205687441","12.010760069347","3.08838735353003","19.97195604861","23.3014228442208","15.5500834966102","13.7607424801556","6.54632187607147","403.462771265098","16.6881870309741","177.380037367412","179.58915228359","181.591816715367","","","","","","","",
"United Kingdom","GBR","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.693877135633425","-2.08745583096834","-5.61841031614992","-6.24854815583513","-6.29250602477937","-4.23051194603272","-7.85579971433175","-9.27334256312202","-12.4982274876457","-13.2965698568132","-12.1151287157191","-14.8823066849914","-13.6702054385145","-14.709228638468","-15.1993586584747","-15.2993076835064","-16.8328148154924","-18.2474249258821","-24.7416890199398","-21.5707833621844","-26.9133424199082","-24.6337559465148","","","","","","","",
"Georgia","GEO","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.7863972615977","-28.5526108171992","-39.7831172810393","-56.8479278725151","-64.3745142474558","-66.166329227278","-68.4019625504287","-70.5787772405118","-71.2658409763424","-69.7694230087339","-74.3904118555734","-45.9781421388958","-74.742818481275","-73.3952972429595","-70.7221497697142","-69.0213158496204","-66.2878239427812","-67.865130735127","-65.3325100733057","-65.7027195499966","-61.6285374387036","-61.7280937427163","","","","","","","",
"Ghana","GHA","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15.7406854885256","-2.88111365326108","-6.30783351533857","-5.08979249411253","3.44199344390459","3.74586945170292","6.46478841957026","342.345856128867","220.476456093621","265.138824741469","253.904549414227","214.846233419935","266.259273862134","140.993077089264","283.649670944859","252.746799793308","263.89776434135","320.648237855164","255.689309755544","260.84281745845","263.194094551157","265.425204689096","","","","","","","",
"Gibraltar","GIB","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6062966400041","61.7185299246378","63.8907848819064","91.5699054857158","89.7737040499851","91.7435711642237","99.7003827571159","109.627459076638","117.583184447666","123.378005001901","127.223161416","131.322030910525","141.13454907942","143.210171682571","","","167.478001232109","","","","187.933869963799","196.645014570808","","","","","","","",
"Guinea","GIN","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-18.8876370647214","-7.89349233655285","-13.5170510440647","-13.5710170366204","-4.0407639190831","-5.2530285401998","-4.61240602214444","78.5109719292138","37.8840822755365","29.4449487953722","23.2068406475845","56.8704201791874","15.1858768619112","17.0403797585515","25.7047188342634","55.7393991579525","39.8282067737463","107.498042984734","145.83469387732","53.8637501670982","54.6928840612906","55.5131858604113","","","","","","","",
"Gambia, The","GMB","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.98403481540046","-0.839584444536923","-2.14794275499469","0.498143685820751","4.58829250619015","4.29989025616839","5.17631096803641","75.5771764774121","128.217370964834","140.8384832234","213.604948265724","186.471750525497","104.984565671238","161.893385822072","152.322546830269","215.370701717443","238.723928484514","181.647241882382","153.27889933857","192.670381768469","194.717413551033","196.676668407757","","","","","","","",
"Guinea-Bissau","GNB","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.19951133700721","-2.19929043977275","-2.95492106300563","-1.85312396761393","4.43635074576147","3.94440928929969","4.93249772211239","299.822815614598","415.478541810573","316.956877213001","358.301637936417","263.862845533342","569.024860270834","337.352991754664","242.706188812372","542.120927790487","320.091456857782","256.584300075939","209.842909910589","362.690550017404","364.828245331683","366.888498978503","","","","","","","",
"Equatorial Guinea","GNQ","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","169.686670329224","334.316576494046","506.557428678613","671.650496065522","718.469261779705","782.084002145007","1106.84160522","1348.35155282882","1454.21086347313","1563.37755699423","2068.62370398014","","","2182.01925690318","2232.10967783238","2239.19826221416","2335.34330897717","2269.2865052327","2299.75391973551","2406.00408006705","","2519.01956747104","","","","","","","",
"Greece","GRC","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.02626205869437","0.282632216584755","-0.348395539953839","0.799747404910467","2.73528681529642","5.89225708722994","9.83653298993659","17.8006958262452","13.6549120346415","19.2081492177382","17.960922942912","19.1450000315283","22.8351083069107","22.2006100008572","24.1851806221817","21.3681504993565","31.7954865568736","21.3654279398551","17.2842121019974","11.2218516248286","8.64367023278614","4.04734628338168","","","","","","","",
"Grenada","GRD","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.282509481606452","-0.106341147434497","-0.955121640614764","17.5589124060697","12.4997674970893","24.9459230053335","31.7340479048396","30.2098072701122","40.485185142519","200.800343890883","181.624037692064","203.815285210315","199.771599653401","217.309843445254","256.077401895662","298.256990354775","296.296143293965","307.678860095654","308.534250142411","332.332040687189","346.915201711015","359.898464603654","","","","","","","",
"Greenland","GRL","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9510033727767","11.5909356671638","23.8990197379539","23.9553549948291","31.048926514209","33.4974819956058","29.4384073671847","487.352202544128","55.0760346526261","369.60482770364","46.049480468736","110.799016818591","270.389653412024","63.4605704317561","179.99003686823","81.1266216887968","128.642731985128","120.413985016047","148.995545419111","103.440081615654","107.617258073848","111.408649739766","","","","","","","",
"Guam","GUM","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.17413364259311","4.63540684165153","7.10527372226593","9.42381630684912","11.6602894901122","13.8065804418831","15.9720044270163","11.269299327107","13.3911029138486","15.5637574482804","17.7402921908554","20.0448005279835","22.1332904517136","24.3440812861353","26.4181413483312","28.5710474127988","30.8463798346734","33.276440229358","35.3838046435542","38.9405379513379","40.8486702305372","42.6760468124153","","","","","","","",
"Guyana","GUY","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.36191707752727","3.80129297783489","10.6953504937531","-9.03583480034301","-3.75504029291478","-1.85506871818509","-1.88935041520127","-23.1360995859994","-72.635389444219","-73.6772723122313","-70.8633725169768","-69.6066524227008","-65.3969392620672","-70.3331104552967","-70.6172801013207","-72.225326044053","-70.4858484058841","-69.4490899859232","53.9467203387682","-64.5226728656383","-63.8935639097113","-63.307331132284","","","","","","","",
"High income","HIC","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.326788453968208","-0.327290968712268","0.529746515006613","3.17763970903369","5.85847108749606","7.60556360364053","11.035547476932","13.2563618911324","13.5183575814836","14.1172130253162","14.5812456941334","16.019700880785","17.5533877219667","18.6660201237084","15.4825023532721","16.1184879489497","19.5569798770288","14.6846502295","12.5681369357864","9.75073461590299","13.8841953958259","8.82874642681684","","","","","","","",
"Hong Kong SAR, China","HKG","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.94455877653568","20.0098420267626","26.7003758651263","9.38397572543441","9.09212961611992","6.74182134922947","0.0368186159311445","23.5453031630899","31.4447265678828","21.5795125837793","24.7905947426352","21.224025025868","28.5583406703433","23.3954069469846","24.5870837306081","27.1635681353595","31.6766468318004","39.4378842639209","39.6873767865017","47.7689191002448","52.8609889888644","57.3897432056922","","","","","","","",
"Honduras","HND","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5069422586992","4.84272290598851","12.032768408436","13.9156598190119","22.5959190413667","25.2502430564842","17.4655568866587","66.4334203777128","2.00728619246051","59.8122053889782","-8.63719663122001","8.35487944682596","66.1001598951299","9.35807071779511","69.1204405092246","21.604051094441","39.7636436471656","44.1895162110167","44.8577713570448","43.299410357678","46.3632272972396","49.1545364595891","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-15.1359619298498","18.282347427425","-16.4552169827475","-10.9318390073681","-7.15115877398501","-14.9788664361364","-16.3035576466445","57.8875577553605","33.0781592980211","33.8680029236264","21.6724824159575","25.3962118993794","42.2541176411976","32.799905729748","53.7501279057079","40.7444347487036","56.9426269366206","44.3903518329183","32.001104475973","38.2710954376899","56.2338194602304","56.1469590899715","","","","","","","",
"Croatia","HRV","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-24.1454807676222","-28.6155098084808","-28.3696345975645","-30.6513220909822","-29.1155098205726","-30.6121613254061","-23.8652022456275","-21.0232151192515","-21.6820560767637","-21.3687320645676","-21.7919303674883","-18.5194441498496","-13.5959288758045","-14.5182526669962","-14.0229749280711","-12.7949973745802","-4.12627366681674","-5.1714548690334","-9.4238024763509","-10.254079295765","-12.3244631039618","-12.4179209801836","","","","","","","",
"Haiti","HTI","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34323361303099","8.01015167724795","5.08568427097269","-3.26981379289221","11.0939007931455","17.0487780005129","23.806809899304","26.0027862305501","30.682105296248","34.0137189438981","39.9763023492293","42.1747098980104","41.8501300367238","46.9354348033009","50.4565393078165","52.5052992944709","59.3658558084529","57.9692777658007","57.7966912085141","59.5144488293949","62.319346051786","64.9335233254858","","","","","","","",
"Hungary","HUN","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.51010125446634","-18.182507136689","-18.7535919216207","-19.4809950032926","-20.6359423422773","-17.2612325457622","-19.2631640237067","-20.1568246920829","-19.8603722477311","-22.6239614897618","-22.1246257389887","-23.5056149402618","-21.078973173758","-22.1586809282903","-22.5607152741957","-22.97395197691","-25.8538320596226","-26.6251082496927","-32.5365187923927","-32.0868754013234","-33.9994611609901","-35.431108707449","","","","","","","",
"IBRD only","IBD","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7652408884115","3.74802825221252","0.861681415719873","2.36305879248926","1.45998337055986","3.48464415283702","23.2060577686758","13.0979829186539","-0.63946156912712","-1.36183085221218","-0.446224163515263","11.0214551748223","15.6700394281204","18.971964505107","27.7834382347977","37.5884108581781","39.238234615773","33.9315251962713","34.7471451399104","47.7806503990923","55.2276953413643","59.4297670976202","","","","","","","",
"IDA & IBRD total","IBT","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46027301554905","6.81905750816507","-1.06800754871693","0.325672072644423","0.676591738347998","0.34292831938969","16.0318105381561","17.7162589721684","3.58211120108158","1.58015146385759","0.763552057433037","11.1283597089661","16.5379395296558","19.473735498215","28.3847883252208","34.041382935854","39.1704615481901","32.0826157824061","31.1881827139207","42.8185761047442","52.4667851315885","55.9577004427099","","","","","","","",
"IDA total","IDA","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-10.2316334173503","17.6833648462557","-7.89462241600511","-6.8819425888038","-2.0947942528281","-10.7714452468544","-9.34835367901671","34.054224597301","18.5166690327161","11.9879325043872","5.04334869213499","11.5065533430785","19.6082891277795","21.2488388359309","30.5121702729771","21.4931464088894","38.9307023749298","25.5417728146658","18.597725776487","25.2643635996859","42.6995785855296","43.6746526130061","","","","","","","",
"IDA blend","IDB","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.226275014780231","6.32813122359419","3.11255812197129","-0.740691815300432","0.333495450847265","3.66179535764373","14.1224758562139","24.4192852898374","29.3094128118852","15.4897620541844","9.54691716212235","23.1448279434853","24.183364142753","32.7563620539658","51.3031640683469","33.0800503234615","45.157071505563","34.6629134999769","27.826376644214","30.5451385865413","76.4248210946774","79.6181099569807","","","","","","","",
"Indonesia","IDN","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9273582303031","80.0246647234109","19.8604331573181","85.0663009706497","12.9135291645128","12.7839349132545","332.648123069839","2.23787227717172","-42.5903440592963","-46.5747587610377","-27.0503933175054","47.6633223198418","-23.7287853377295","-9.00340336826094","0.508892949742989","104.382998218173","-33.659143104361","-31.6305251348879","-1.444299815018","-36.0757487058364","-34.46533544406","-33.0064560812618","","","","","","","",
"IDA only","IDX","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-13.3161417840151","21.0325348396477","-11.141135873559","-8.69327412948346","-2.81100629047228","-15.0284581755468","-16.2709587624151","36.8960022910959","15.3334026365564","10.9550851989166","3.71504344681035","8.07390181323684","18.2588933806866","17.8547517796162","24.3799694864352","18.0756464087524","37.0942655958149","22.8515374831983","15.8757808484673","23.7068251363174","32.7524851143666","33.073307647724","","","","","","","",
